removed_top_n,positive_ratio_remaining
1,0.20040080160320642
2,0.19879518072289157
3,0.19919517102615694
4,0.19959677419354838
5,0.2
6,0.19838056680161945
7,0.19878296146044624
8,0.19715447154471544
9,0.1975560081466395
10,0.19795918367346937
11,0.1983640081799591
12,0.1987704918032787
13,0.19917864476386038
14,0.19958847736625515
15,0.2
16,0.20041322314049587
17,0.20082815734989648
18,0.2012448132780083
19,0.20166320166320167
20,0.2
21,0.20041753653444677
22,0.200836820083682
23,0.20125786163522014
24,0.20168067226890757
25,0.20210526315789473
26,0.20253164556962025
27,0.2029598308668076
28,0.20127118644067796
29,0.20169851380042464
30,0.2
31,0.20042643923240938
32,0.1987179487179487
33,0.19914346895074947
34,0.19957081545064378
35,0.2
36,0.20043103448275862
37,0.20086393088552915
38,0.2012987012987013
39,0.2017353579175705
40,0.20217391304347826
41,0.20261437908496732
42,0.20305676855895197
43,0.2013129102844639
44,0.20175438596491227
45,0.2021978021978022
46,0.2026431718061674
47,0.20309050772626933
48,0.20353982300884957
49,0.2039911308203991
50,0.20222222222222222
51,0.2026726057906459
52,0.203125
53,0.203579418344519
54,0.2040358744394619
55,0.20449438202247192
56,0.20495495495495494
57,0.2054176072234763
58,0.20588235294117646
59,0.20634920634920634
60,0.20681818181818182
61,0.20501138952164008
62,0.2054794520547945
63,0.20594965675057209
64,0.20642201834862386
65,0.20689655172413793
66,0.2073732718894009
67,0.20785219399538107
68,0.20833333333333334
69,0.20649651972157773
70,0.2069767441860465
71,0.20745920745920746
72,0.20794392523364486
73,0.20608899297423888
74,0.20657276995305165
75,0.20705882352941177
76,0.20518867924528303
77,0.20567375886524822
78,0.20616113744075829
79,0.20665083135391923
80,0.20714285714285716
81,0.20763723150357996
82,0.20813397129186603
83,0.20623501199040767
84,0.20673076923076922
85,0.20722891566265061
86,0.20772946859903382
87,0.20823244552058112
88,0.2087378640776699
89,0.20924574209245742
90,0.2097560975609756
91,0.21026894865525672
92,0.2107843137254902
93,0.2113022113022113
94,0.21182266009852216
95,0.2123456790123457
96,0.21287128712871287
97,0.21339950372208435
98,0.21393034825870647
99,0.2144638403990025
100,0.215
101,0.21303258145363407
102,0.2135678391959799
103,0.2141057934508816
104,0.21212121212121213
105,0.21265822784810126
106,0.2131979695431472
107,0.21374045801526717
108,0.21428571428571427
109,0.21483375959079284
110,0.2128205128205128
111,0.2133676092544987
112,0.21391752577319587
113,0.2144702842377261
114,0.21502590673575128
115,0.21558441558441557
116,0.21614583333333334
117,0.21671018276762402
118,0.21465968586387435
119,0.2152230971128609
120,0.21578947368421053
121,0.21635883905013192
122,0.21693121693121692
123,0.21485411140583555
124,0.2154255319148936
125,0.216
126,0.21657754010695188
127,0.21715817694369974
128,0.21505376344086022
